support,itemsets
0.010074686159224536,"['715', '865', '880']"
0.010074686159224536,"['715', '884', '865', '870', '864', '708', '711']"
0.010074686159224536,"['707', '715', '877', '883']"
0.010074686159224536,"['876', '715', '865', '870', '877', '883', '712']"
0.010074686159224536,"['784', '779', '781']"
0.010074686159224536,"['870', '707', '877']"
0.010074686159224536,"['865', '870', '864', '708', '711', '877', '883']"
0.010074686159224536,"['738', '715', '708']"
0.010074686159224536,"['884', '865', '870', '864', '708', '711', '877']"
0.010074686159224536,"['876', '715', '884', '865', '877', '708', '712']"
0.010074686159224536,"['876', '865', '864', '708', '711', '877', '883']"
0.010074686159224536,"['876', '884', '865', '864', '708', '711', '877']"
0.010074686159224536,"['876', '884', '865', '870', '864', '711', '883']"
0.010074686159224536,"['884', '707', '870']"
0.010074686159224536,"['876', '715', '865', '870', '877', '712']"
0.010074686159224536,"['876', '715', '884', '865', '870', '877', '711']"
0.010074686159224536,"['884', '865', '870', '883', '864', '711', '712']"
0.010074686159224536,"['876', '715', '865', '870', '877', '711', '883']"
0.010074686159224536,"['707', '877', '880']"
0.010074686159224536,"['876', '884', '865', '870', '708', '711', '883']"
0.010074686159224536,"['876', '715', '865', '877', '708', '883', '712']"
0.010074686159224536,"['876', '884', '865', '883', '864', '711', '712']"
0.010074686159224536,"['715', '884', '865', '870', '877', '708', '712']"
0.010074686159224536,"['715', '884', '864', '883', '880', '712']"
0.010074686159224536,"['884', '707', '877', '883']"
0.010074686159224536,"['884', '870', '877', '883', '880', '712']"
0.010074686159224536,"['876', '715', '884', '865', '870', '877', '712']"
0.010074686159224536,"['876', '715', '884', '865', '877', '711', '712']"
0.010074686159224536,"['876', '715', '865', '864', '708', '711', '883']"
0.010074686159224536,"['876', '715', '865', '883', '877', '711', '712']"
0.010074686159224536,"['715', '884', '865', '870', '864', '708', '711', '883']"
0.010074686159224536,"['876', '880', '712']"
0.010074686159224536,"['707', '880', '708']"
0.010074686159224536,"['876', '884', '865', '864', '708', '883', '712']"
0.010074686159224536,"['876', '715', '884', '864', '883', '880']"
0.010074686159224536,"['884', '865', '883', '864', '708', '711', '877', '712']"
0.010074686159224536,"['707', '877', '711']"
0.010074686159224536,"['707', '880', '711']"
0.010074686159224536,"['715', '884', '870', '864', '877', '880']"
0.010074686159224536,"['884', '711', '864', '877', '883', '880']"
0.010074686159224536,"['715', '870', '864', '877', '883', '880']"
0.010074686159224536,"['707', '715', '877']"
0.010074686159224536,"['876', '715', '884', '865', '864', '708', '711']"
0.010074686159224536,"['715', '884', '865', '883', '864', '708', '711', '712']"
0.010074686159224536,"['884', '865', '870', '864', '708', '883', '712']"
0.010074686159224536,"['884', '707', '715']"
0.010074686159224536,"['715', '884', '870', '864', '877', '883', '880']"
0.010074686159224536,"['884', '707', '715', '883']"
0.010074686159224536,"['715', '884', '865', '870', '877', '711', '712']"
0.010074686159224536,"['884', '864', '877', '883', '880', '712']"
0.010074686159224536,"['884', '870', '711', '877', '883', '880']"
0.010074686159224536,"['876', '884', '711', '877', '883', '880']"
0.010074686159224536,"['876', '884', '865', '870', '864', '883', '712']"
0.010074686159224536,"['707', '877', '708']"
0.010074686159224536,"['884', '870', '877', '708', '880']"
0.010074686159224536,"['876', '715', '865', '870', '877', '711']"
0.010074686159224536,"['876', '865', '870', '708', '711', '883']"
0.010074686159224536,"['884', '715', '864', '711', '880']"
0.010074686159224536,"['715', '864', '880', '712']"
0.010074686159224536,"['865', '870', '864', '708', '711', '877']"
0.010074686159224536,"['715', '884', '711', '708', '883', '880']"
0.010074686159224536,"['715', '877', '708', '711', '880', '883']"
0.010074686159224536,"['715', '870', '877', '711', '880']"
0.010074686159224536,"['864', '877', '880', '712']"
0.010074686159224536,"['876', '715', '865', '864', '708', '711']"
0.010074686159224536,"['715', '708', '858', '716', '714']"
0.010074686159224536,"['715', '865', '870', '864', '708', '711']"
0.010074686159224536,"['884', '708', '883', '880', '712']"
0.010074686159224536,"['715', '884', '870', '711', '880']"
0.010074686159224536,"['712', '876', '880', '883']"
0.010074686159224536,"['876', '884', '880', '712']"
0.010074686159224536,"['876', '884', '865', '708', '711', '712']"
0.010074686159224536,"['876', '865', '883', '708', '711', '712']"
0.010074686159224536,"['884', '865', '870', '708', '711', '712']"
0.010074686159224536,"['865', '870', '877', '708', '711', '712']"
0.010074686159224536,"['876', '715', '864', '880']"
0.010074686159224536,"['877', '708', '883', '880', '712']"
0.010074686159224536,"['715', '865', '880', '883']"
0.010074686159224536,"['865', '864', '708', '711', '877', '712']"
0.010074686159224536,"['870', '876', '715', '880']"
0.010074686159224536,"['715', '711', '864', '883', '880']"
0.010074686159224536,"['876', '884', '865', '870', '708', '711']"
0.010074686159224536,"['712', '715', '880', '711']"
0.010074686159224536,"['715', '864', '708', '883', '880']"
0.010074686159224536,"['715', '884', '864', '708', '883', '880']"
0.010074686159224536,"['865', '870', '864', '711', '712']"
0.010074686159224536,"['876', '865', '864', '711', '712']"
0.010074686159224536,"['876', '865', '870', '864', '708']"
0.010074686159224536,"['712', '877', '880', '711']"
0.010074686159224536,"['712', '884', '880', '711']"
0.010074686159224536,"['876', '884', '715', '708', '880']"
0.010074686159224536,"['876', '715', '708', '883', '880']"
0.010074686159224536,"['715', '864', '880', '711']"
0.010074686159224536,"['876', '715', '880', '711']"
0.010074686159224536,"['876', '884', '865', '864', '708', '712']"
0.010074686159224536,"['876', '865', '864', '708', '883', '712']"
0.010074686159224536,"['884', '865', '870', '864', '708', '712']"
0.010074686159224536,"['865', '870', '864', '708', '883', '712']"
0.010074686159224536,"['715', '884', '870', '708', '880']"
0.010074686159224536,"['864', '877', '880', '711']"
0.010074686159224536,"['876', '715', '865', '877', '708', '712']"
0.010074686159224536,"['715', '870', '877', '708', '880']"
0.010074686159224536,"['711', '877', '883', '880', '712']"
0.010074686159224536,"['870', '876', '880', '711']"
0.010074686159224536,"['884', '711', '883', '880', '712']"
0.010074686159224536,"['884', '715', '864', '708', '880']"
0.010074686159224536,"['884', '711', '877', '708', '883', '880']"
0.010074686159224536,"['715', '865', '870', '708', '711', '712']"
0.010074686159224536,"['715', '865', '864', '708', '711', '712']"
0.010074686159224536,"['876', '715', '711', '883', '880']"
0.010074686159224536,"['876', '877', '880', '864']"
0.010074686159224536,"['715', '708', '883', '880', '712']"
0.010074686159224536,"['876', '865', '708', '711', '712']"
0.010074686159224536,"['876', '884', '715', '864', '880']"
0.010074686159224536,"['876', '715', '864', '883', '880']"
0.010074686159224536,"['715', '870', '864', '877', '880']"
0.010074686159224536,"['715', '708', '858', '716', '712']"
0.010074686159224536,"['708', '858', '716', '714', '712']"
0.010074686159224536,"['876', '884', '883', '880', '712']"
0.010074686159224536,"['884', '870', '877', '880', '712']"
0.010074686159224536,"['715', '864', '883', '880', '712']"
0.010074686159224536,"['715', '877', '708', '711', '880']"
0.010074686159224536,"['884', '715', '708', '711', '880']"
0.010074686159224536,"['859', '711', '708', '858', '716']"
0.010074686159224536,"['884', '864', '877', '880', '712']"
0.010074686159224536,"['864', '877', '883', '880', '712']"
0.010074686159224536,"['884', '715', '864', '880', '712']"
0.010074686159224536,"['884', '877', '708', '711', '880']"
0.010074686159224536,"['876', '865', '870', '708', '711']"
0.010074686159224536,"['876', '865', '870', '864', '712']"
0.010074686159224536,"['715', '884', '870', '880', '712']"
0.010074686159224536,"['870', '877', '708', '711', '880']"
0.010074686159224536,"['715', '870', '877', '880', '712']"
0.010074686159224536,"['870', '711', '708', '883', '880']"
0.010074686159224536,"['865', '870', '864', '708', '712']"
0.010074686159224536,"['876', '884', '877', '711', '880']"
0.010074686159224536,"['876', '711', '877', '883', '880']"
0.010074686159224536,"['708', '858', '707', '716', '714']"
0.010074686159224536,"['715', '858', '707', '716', '714', '712']"
0.010074686159224536,"['876', '884', '715', '711', '880']"
0.010074686159224536,"['858', '715', '859', '711', '707', '716']"
0.010074686159224536,"['858', '859', '711', '707', '716', '714']"
0.010074686159224536,"['858', '859', '711', '707', '716', '712']"
0.010074686159224536,"['865', '877', '880', '883']"
0.010074686159224536,"['876', '865', '870', '864', '711']"
0.010074686159224536,"['884', '865', '880', '883']"
0.010074686159224536,"['715', '884', '711', '864', '883', '880']"
0.010074686159224536,"['708', '858', '707', '716', '712']"
0.010074686159224536,"['715', '708', '858', '707', '716']"
0.010074686159224536,"['876', '865', '864', '708', '712']"
0.010074686159224536,"['876', '884', '870', '877', '880']"
0.010074686159224536,"['876', '870', '877', '883', '880']"
0.010074686159224536,"['711', '864', '877', '883', '880']"
0.010074686159224536,"['876', '884', '864', '877', '880']"
0.010074686159224536,"['884', '864', '877', '711', '880']"
0.010074686159224536,"['876', '864', '877', '883', '880']"
0.010074686159224536,"['760', '762', '763', '770', '765']"
0.010074686159224536,"['876', '715', '884', '870', '880']"
0.010074686159224536,"['876', '715', '870', '883', '880']"
0.010074686159224536,"['884', '870', '877', '711', '880']"
0.010074686159224536,"['876', '715', '865', '870', '877', '708']"
0.010074686159224536,"['876', '865', '864', '708', '711', '877']"
0.010074686159224536,"['876', '715', '884', '708', '883', '880']"
0.010074686159224536,"['876', '877', '708', '883', '880']"
0.010074686159224536,"['715', '880', '864', '708']"
0.010074686159224536,"['876', '715', '865', '877', '711', '712']"
0.010074686159224536,"['876', '884', '877', '708', '880']"
0.010074686159224536,"['870', '880', '708', '712']"
0.010074686159224536,"['876', '884', '865', '870', '864', '708']"
0.010074686159224536,"['876', '865', '870', '864', '708', '883']"
0.010074686159224536,"['858', '715', '859', '711', '716', '714']"
0.010074686159224536,"['877', '864', '708', '880', '883']"
0.010074686159224536,"['715', '711', '883', '880', '712']"
0.010074686159224536,"['884', '865', '870', '864', '711', '712']"
0.010074686159224536,"['884', '880', '708', '712']"
0.010074686159224536,"['884', '877', '864', '708', '880']"
0.010074686159224536,"['876', '865', '883', '864', '711', '712']"
0.010074686159224536,"['865', '870', '883', '864', '711', '712']"
0.010074686159224536,"['884', '877', '864', '708', '880', '883']"
0.010074686159224536,"['876', '715', '880', '708']"
0.010074686159224536,"['880', '877', '708', '864']"
0.010074686159224536,"['880', '877', '708', '712']"
0.010074686159224536,"['715', '880', '708', '712']"
0.010074686159224536,"['876', '884', '865', '864', '711', '712']"
0.010074686159224536,"['715', '884', '870', '708', '883', '880']"
0.010074686159224536,"['884', '870', '877', '708', '883', '880']"
0.010074686159224536,"['876', '884', '877', '708', '883', '880']"
0.010074686159224536,"['858', '715', '859', '711', '716', '712']"
0.010074686159224536,"['870', '876', '880', '708']"
0.010074686159224536,"['715', '870', '877', '708', '883', '880']"
0.010074686159224536,"['858', '859', '711', '716', '714', '712']"
0.010042904814873669,"['884', '877', '880', '865']"
0.010042904814873669,"['859', '708', '858', '707', '716', '712']"
0.010042904814873669,"['715', '884', '865', '864', '708', '711', '877', '712']"
0.010042904814873669,"['865', '870', '864', '877', '711', '712']"
0.010042904814873669,"['876', '715', '865', '870', '864', '708', '883']"
0.010042904814873669,"['715', '865', '883', '864', '708', '711', '877', '712']"
0.010042904814873669,"['715', '884', '711', '883', '880', '712']"
0.010042904814873669,"['870', '708', '883', '880', '712']"
0.010042904814873669,"['711', '708', '858', '707', '716']"
0.010042904814873669,"['876', '870', '708', '883', '880']"
0.010042904814873669,"['876', '715', '884', '864', '877', '883', '880']"
0.010042904814873669,"['876', '711', '864', '883', '880']"
0.010042904814873669,"['876', '865', '883', '864', '708', '877', '712']"
0.010042904814873669,"['870', '707', '864']"
0.010042904814873669,"['884', '865', '877', '883', '880']"
0.010042904814873669,"['876', '884', '865', '870', '708', '883', '712']"
0.010042904814873669,"['884', '870', '711', '864', '883', '880']"
0.010042904814873669,"['876', '715', '884', '870', '877', '883', '880']"
0.010042904814873669,"['876', '884', '865', '864', '708', '877', '712']"
0.010042904814873669,"['859', '708', '858', '707', '716', '714']"
0.010042904814873669,"['880', '864', '708', '711']"
0.010042904814873669,"['876', '884', '864', '711', '880']"
0.010042904814873669,"['884', '870', '864', '711', '880']"
0.010042904814873669,"['884', '865', '870', '864', '708', '877', '712']"
0.010042904814873669,"['876', '865', '864', '877', '711', '712']"
0.010042904814873669,"['865', '870', '883', '864', '708', '877', '712']"
0.010042904814873669,"['870', '711', '864', '883', '880']"
0.010042904814873669,"['876', '884', '711', '864', '883', '880']"
0.010042904814873669,"['865', '880', '708', '883']"
0.010042904814873669,"['715', '859', '708', '858', '707', '716']"
0.010042904814873669,"['870', '865', '880', '883']"
0.010042904814873669,"['876', '715', '865', '870', '864', '712']"
0.010042904814873669,"['884', '715', '865', '880']"
0.010042904814873669,"['715', '884', '865', '870', '883', '708', '711', '712']"
0.010042904814873669,"['876', '884', '864', '708', '880']"
0.010042904814873669,"['876', '715', '884', '865', '883', '708', '711', '712']"
0.010042904814873669,"['715', '884', '877', '708', '711', '880', '883']"
0.010042904814873669,"['715', '877', '880', '865']"
0.010042904814873669,"['876', '715', '877', '711', '880']"
0.010042904814873669,"['870', '707', '711']"
0.010042904814873669,"['784', '779', '783']"
0.010042904814873669,"['876', '715', '865', '864', '711', '712']"
0.010042904814873669,"['715', '865', '870', '864', '711', '712']"
0.010042904814873669,"['876', '865', '877', '708', '711', '712']"
0.010042904814873669,"['858', '715', '711', '716', '714', '712']"
0.010042904814873669,"['884', '707', '708']"
0.010042904814873669,"['876', '715', '865', '708', '711', '712']"
0.010042904814873669,"['876', '880', '864', '708']"
0.010042904814873669,"['715', '865', '870', '883', '877', '708', '711', '712']"
0.010042904814873669,"['876', '715', '865', '864', '708', '883', '712']"
0.010042904814873669,"['858', '711', '707', '716', '714', '712']"
0.010042904814873669,"['858', '715', '711', '707', '716', '712']"
0.010042904814873669,"['876', '870', '877', '708', '880']"
0.010042904814873669,"['858', '715', '711', '707', '716', '714']"
0.010042904814873669,"['715', '883', '877', '711', '880', '712']"
0.010042904814873669,"['876', '715', '884', '865', '864', '708', '712']"
0.010042904814873669,"['715', '884', '865', '870', '864', '708', '712']"
0.010042904814873669,"['870', '880', '864', '708']"
0.010042904814873669,"['715', '865', '870', '864', '708', '883', '712']"
0.010042904814873669,"['876', '884', '870', '711', '883', '880']"
0.010042904814873669,"['870', '876', '864', '880']"
0.010042904814873669,"['884', '707', '711']"
0.010042904814873669,"['876', '884', '865', '870', '877', '708', '711']"
0.010042904814873669,"['876', '865', '870', '877', '708', '711', '883']"
0.010042904814873669,"['876', '715', '884', '865', '870', '864', '708']"
0.010042904814873669,"['876', '865', '870', '864', '877', '883', '712']"
0.010042904814873669,"['876', '884', '870', '864', '880']"
0.010042904814873669,"['884', '865', '870', '864', '877', '711', '712']"
0.010042904814873669,"['884', '870', '864', '880', '712']"
0.010042904814873669,"['876', '884', '865', '870', '883', '711', '712']"
0.010042904814873669,"['884', '707', '880']"
0.010042904814873669,"['715', '884', '870', '877', '711', '880']"
0.010042904814873669,"['876', '884', '865', '864', '877', '711', '712']"
0.010042904814873669,"['876', '865', '883', '864', '877', '711', '712']"
0.010042904814873669,"['876', '715', '865', '870', '864', '711']"
0.010042904814873669,"['865', '870', '883', '864', '877', '711', '712']"
0.010042904814873669,"['876', '884', '708', '711', '880']"
0.010042904814873669,"['876', '715', '865', '870', '864', '883', '712']"
0.010042904814873669,"['876', '715', '884', '865', '870', '864', '712']"
0.010042904814873669,"['715', '870', '708', '711', '880']"
0.010042904814873669,"['876', '715', '877', '711', '880', '883']"
0.010042904814873669,"['876', '877', '883', '880', '712']"
0.010042904814873669,"['876', '884', '877', '880', '712']"
0.010042904814873669,"['876', '715', '884', '877', '711', '880']"
0.010042904814873669,"['870', '864', '883', '880', '712']"
0.010042904814873669,"['876', '715', '865', '870', '864', '711', '883']"
0.010042904814873669,"['876', '870', '864', '883', '880']"
0.010042904814873669,"['876', '884', '865', '870', '864', '877', '711']"
0.010042904814873669,"['715', '884', '864', '877', '711', '880']"
0.010042904814873669,"['715', '864', '877', '711', '880', '883']"
0.010042904814873669,"['715', '884', '870', '877', '711', '880', '883']"
0.010042904814873669,"['715', '884', '864', '877', '711', '880', '883']"
0.010042904814873669,"['876', '715', '884', '877', '711', '880', '883']"
0.010042904814873669,"['876', '707', '877']"
0.010042904814873669,"['876', '865', '870', '864', '877', '711', '883']"
0.010042904814873669,"['876', '707', '883']"
0.010042904814873669,"['876', '715', '884', '865', '870', '864', '711']"
0.010042904814873669,"['884', '876', '707']"
0.010042904814873669,"['876', '877', '708', '711', '880']"
0.010042904814873669,"['876', '715', '883', '880', '712']"
0.010042904814873669,"['876', '884', '715', '880', '712']"
0.010042904814873669,"['884', '864', '708', '711', '880']"
0.010042904814873669,"['876', '711', '708', '883', '880']"
0.010042904814873669,"['711', '864', '708', '883', '880']"
0.010042904814873669,"['884', '711', '877', '883', '880', '712']"
0.010042904814873669,"['715', '711', '708', '858', '716']"
0.010042904814873669,"['711', '708', '858', '716', '714']"
0.010042904814873669,"['715', '884', '870', '877', '883', '880', '712']"
0.010042904814873669,"['884', '715', '865', '883', '880']"
0.010042904814873669,"['876', '884', '865', '870', '864', '708', '877']"
0.010042904814873669,"['876', '865', '870', '864', '708', '877', '883']"
0.010042904814873669,"['876', '715', '884', '877', '708', '883', '880']"
0.010042904814873669,"['715', '884', '870', '877', '708', '883', '880']"
0.010042904814873669,"['707', '864', '883']"
0.010042904814873669,"['876', '715', '870', '877', '880']"
0.010042904814873669,"['884', '715', '877', '883', '707']"
0.010042904814873669,"['715', '864', '877', '880', '712']"
0.010042904814873669,"['715', '884', '877', '864', '708', '880', '883']"
0.010042904814873669,"['876', '715', '865', '870', '708', '711', '883']"
0.010042904814873669,"['876', '884', '865', '870', '864', '877', '712']"
0.010042904814873669,"['876', '884', '870', '711', '880']"
0.010042904814873669,"['876', '870', '711', '883', '880']"
0.010042904814873669,"['876', '870', '877', '711', '880']"
0.010042904814873669,"['876', '865', '870', '708', '712']"
0.010042904814873669,"['715', '884', '865', '870', '864', '708', '711', '877', '883']"
0.010042904814873669,"['876', '715', '884', '865', '864', '708', '711', '877', '883']"
0.010042904814873669,"['715', '865', '877', '883', '880']"
0.010042904814873669,"['876', '865', '870', '883', '711', '712']"
0.010042904814873669,"['711', '708', '883', '880', '712']"
0.010042904814873669,"['715', '877', '708', '880', '712']"
0.010042904814873669,"['876', '715', '864', '877', '880']"
0.010042904814873669,"['880', '708', '865']"
0.010042904814873669,"['876', '865', '870', '864', '877', '711']"
0.010042904814873669,"['711', '708', '858', '716', '712']"
0.010042904814873669,"['876', '884', '870', '708', '880']"
0.010042904814873669,"['884', '715', '708', '880', '712']"
0.010042904814873669,"['876', '715', '884', '865', '864', '711', '712']"
0.010042904814873669,"['876', '715', '865', '883', '864', '711', '712']"
0.010042904814873669,"['715', '884', '865', '870', '864', '711', '712']"
0.010042904814873669,"['715', '865', '870', '883', '864', '711', '712']"
0.010042904814873669,"['884', '707', '864']"
0.010042904814873669,"['715', '884', '864', '877', '883', '880', '712']"
0.010042904814873669,"['876', '884', '865', '870', '711', '712']"
0.010042904814873669,"['876', '715', '884', '865', '870', '708', '711']"
0.010042904814873669,"['884', '870', '708', '711', '880']"
0.010042904814873669,"['884', '877', '708', '883', '880', '712']"
0.010042904814873669,"['876', '715', '884', '865', '864', '708', '883', '712']"
0.010042904814873669,"['715', '884', '865', '870', '883', '864', '711', '712']"
0.010042904814873669,"['883', '707', '715', '711']"
0.010042904814873669,"['876', '715', '884', '865', '870', '864', '711', '883']"
0.010042904814873669,"['876', '715', '884', '865', '883', '864', '711', '712']"
0.010042904814873669,"['715', '865', '864', '708', '711', '877', '712']"
0.010042904814873669,"['876', '715', '865', '864', '708', '712']"
0.010042904814873669,"['715', '865', '870', '864', '708', '712']"
0.010042904814873669,"['715', '884', '865', '870', '864', '708', '883', '712']"
0.010042904814873669,"['884', '707', '708', '883']"
0.010042904814873669,"['707', '880', '708', '883']"
0.010042904814873669,"['876', '715', '884', '883', '880', '712']"
0.010042904814873669,"['884', '707', '715', '877']"
0.010042904814873669,"['707', '877', '708', '883']"
0.010042904814873669,"['876', '884', '865', '870', '877', '708', '711', '883']"
0.010042904814873669,"['884', '870', '864', '708', '883', '880']"
0.010042904814873669,"['876', '865', '870', '711', '712']"
0.010042904814873669,"['715', '859', '708', '858', '716', '712']"
0.010042904814873669,"['715', '865', '870', '877', '708', '711', '712']"
0.010042904814873669,"['859', '708', '858', '716', '714', '712']"
0.010042904814873669,"['715', '884', '865', '870', '708', '711', '712']"
0.010042904814873669,"['876', '715', '884', '865', '870', '864', '883', '712']"
0.010042904814873669,"['876', '715', '865', '883', '708', '711', '712']"
0.010042904814873669,"['876', '715', '884', '865', '708', '711', '712']"
0.010042904814873669,"['870', '864', '708', '883', '880']"
0.010042904814873669,"['876', '884', '711', '708', '883', '880']"
0.010042904814873669,"['715', '859', '708', '858', '716', '714']"
0.010042904814873669,"['707', '715', '708', '883']"
0.010042904814873669,"['876', '715', '865', '870', '864', '708']"
0.010042904814873669,"['883', '707', '708', '711']"
0.010042904814873669,"['715', '859', '858', '707', '716', '714', '712']"
0.010042904814873669,"['884', '877', '711', '880', '712']"
0.010042904814873669,"['715', '877', '864', '708', '880']"
0.010042904814873669,"['876', '884', '865', '870', '864', '708', '877', '883']"
0.010042904814873669,"['876', '715', '884', '865', '870', '864', '708', '883']"
0.010042904814873669,"['876', '715', '870', '877', '883', '880']"
0.010042904814873669,"['876', '715', '884', '870', '877', '880']"
0.010042904814873669,"['876', '865', '870', '864', '708', '877']"
0.010042904814873669,"['876', '865', '864', '708', '877', '712']"
0.010042904814873669,"['715', '856']"
0.010042904814873669,"['715', '877', '711', '880', '712']"
0.010042904814873669,"['715', '884', '870', '877', '880', '712']"
0.010042904814873669,"['865', '870', '864', '708', '877', '712']"
0.010042904814873669,"['715', '884', '708', '883', '880', '712']"
0.010042904814873669,"['870', '707', '877', '883']"
0.010042904814873669,"['884', '707', '870', '883']"
0.010042904814873669,"['715', '877', '708', '883', '880', '712']"
0.010042904814873669,"['876', '884', '865', '883', '864', '708', '877', '712']"
0.010042904814873669,"['884', '865', '870', '883', '864', '708', '877', '712']"
0.010042904814873669,"['870', '711', '883', '880', '712']"
0.010042904814873669,"['876', '884', '870', '864', '883', '880']"
0.010042904814873669,"['870', '864', '880', '711']"
0.010042904814873669,"['876', '864', '880', '711']"
0.010042904814873669,"['876', '884', '865', '870', '864', '877', '711', '883']"
0.010042904814873669,"['870', '707', '715', '883']"
0.010042904814873669,"['876', '715', '884', '864', '877', '880']"
0.010042904814873669,"['711', '865', '880', '883']"
0.010042904814873669,"['876', '715', '864', '877', '883', '880']"
0.010042904814873669,"['884', '883', '707', '711']"
0.010042904814873669,"['711', '707', '880', '883']"
0.010042904814873669,"['883', '707', '877', '711']"
0.010042904814873669,"['876', '865', '870', '708', '883', '712']"
0.010042904814873669,"['876', '884', '865', '870', '708', '712']"
0.010042904814873669,"['876', '884', '864', '708', '883', '880']"
0.010042904814873669,"['876', '715', '877', '708', '880']"
0.010042904814873669,"['876', '715', '884', '865', '870', '708', '711', '883']"
0.010042904814873669,"['876', '884', '865', '870', '864', '877', '883', '712']"
0.010042904814873669,"['876', '715', '877', '708', '883', '880']"
0.010042904814873669,"['738', '765']"
0.010042904814873669,"['870', '707', '708']"
0.010042904814873669,"['715', '884', '877', '708', '711', '880']"
0.010042904814873669,"['884', '865', '870', '877', '708', '711', '712']"
0.010042904814873669,"['884', '870', '864', '883', '880', '712']"
0.010042904814873669,"['876', '865', '883', '877', '708', '711', '712']"
0.010042904814873669,"['884', '865', '870', '883', '877', '708', '711', '712']"
0.010042904814873669,"['876', '884', '865', '877', '708', '711', '712']"
0.010042904814873669,"['876', '715', '884', '865', '864', '708', '711', '877']"
0.010042904814873669,"['884', '707', '864', '883']"
0.010042904814873669,"['876', '715', '865', '864', '708', '711', '877', '883']"
0.010042904814873669,"['715', '870', '708', '711', '880', '883']"
0.010042904814873669,"['876', '865', '870', '864', '877', '712']"
0.010042904814873669,"['715', '884', '865', '870', '864', '708', '711', '877']"
0.010042904814873669,"['876', '884', '865', '883', '877', '708', '711', '712']"
0.010042904814873669,"['870', '864', '880', '712']"
0.010042904814873669,"['715', '884', '877', '864', '708', '880']"
0.010042904814873669,"['884', '859', '870']"
0.010042904814873669,"['715', '865', '870', '864', '708', '711', '877']"
0.010042904814873669,"['884', '865', '870', '883', '864', '877', '711', '712']"
0.010042904814873669,"['876', '884', '865', '883', '864', '877', '711', '712']"
0.010042904814873669,"['715', '865', '870', '864', '708', '711', '877', '883']"
0.010042904814873669,"['876', '715', '865', '870', '708', '711']"
0.010042904814873669,"['876', '715', '865', '864', '708', '711', '877']"
0.010042904814873669,"['715', '884', '711', '880', '712']"
0.010042904814873669,"['715', '877', '864', '708', '880', '883']"
0.010042904814873669,"['707', '877', '880', '883']"
0.010042904814873669,"['884', '876', '707', '883']"
0.010042904814873669,"['779', '743']"
0.010042904814873669,"['884', '877', '708', '880', '712']"
0.010042904814873669,"['884', '870', '711', '708', '883', '880']"
0.010042904814873669,"['876', '884', '877', '883', '880', '712']"
0.010042904814873669,"['870', '712', '880', '711']"
0.010042904814873669,"['870', '877', '708', '711', '880', '883']"
0.010042904814873669,"['715', '864', '877', '711', '880']"
0.010042904814873669,"['859', '865']"
0.010042904814873669,"['876', '877', '880', '712']"
0.010042904814873669,"['712', '880', '708', '711']"
0.010042904814873669,"['707', '715', '880', '883']"
0.010042904814873669,"['876', '715', '884', '877', '708', '880']"
0.010042904814873669,"['884', '870', '864', '708', '880']"
0.010042904814873669,"['809', '781', '783']"
0.010042904814873669,"['715', '864', '877', '883', '880', '712']"
0.010042904814873669,"['715', '884', '864', '877', '880', '712']"
0.010042904814873669,"['715', '884', '870', '877', '708', '880']"
0.010042904814873669,"['715', '884', '865', '883', '864', '708', '711', '877', '712']"
0.010042904814873669,"['870', '865', '880']"
0.010042904814873669,"['876', '715', '880', '712']"
0.010042904814873669,"['794', '798', '793']"
0.010042904814873669,"['876', '864', '708', '883', '880']"
0.010042904814873669,"['884', '707', '880', '883']"
0.010042904814873669,"['884', '711', '864', '708', '883', '880']"
0.010042904814873669,"['876', '884', '870', '708', '883', '880']"
0.010042904814873669,"['876', '865', '870', '877', '708', '711']"
0.010011123470522803,"['876', '884', '865', '870', '883', '877', '711', '712']"
0.010011123470522803,"['715', '870', '708', '880', '712']"
0.010011123470522803,"['876', '715', '884', '865', '883', '864', '708', '877', '712']"
0.010011123470522803,"['715', '870', '864', '880', '712']"
0.010011123470522803,"['870', '877', '711', '880', '712']"
0.010011123470522803,"['715', '884', '865', '870', '864', '877', '711', '712']"
0.010011123470522803,"['876', '715', '884', '865', '870', '864', '877', '883', '712']"
0.010011123470522803,"['876', '715', '884', '865', '870', '864', '877', '711', '883']"
0.010011123470522803,"['876', '715', '884', '865', '883', '864', '877', '711', '712']"
0.010011123470522803,"['715', '884', '865', '870', '883', '864', '708', '877', '712']"
0.010011123470522803,"['884', '870', '864', '877', '711', '880', '883']"
0.010011123470522803,"['711', '864', '883', '880', '712']"
0.010011123470522803,"['876', '884', '864', '877', '711', '880', '883']"
0.010011123470522803,"['715', '884', '865', '870', '883', '864', '877', '711', '712']"
0.010011123470522803,"['876', '884', '870', '877', '711', '880', '883']"
0.010011123470522803,"['876', '715', '884', '865', '870', '864', '708', '877', '883']"
0.010011123470522803,"['870', '877', '864', '708', '880']"
0.010011123470522803,"['738', '770']"
0.010011123470522803,"['876', '715', '884', '865', '870', '883', '711', '712']"
0.010011123470522803,"['876', '715', '884', '865', '864', '877', '711', '712']"
0.010011123470522803,"['876', '715', '865', '883', '864', '877', '711', '712']"
0.010011123470522803,"['884', '864', '711', '880', '712']"
0.010011123470522803,"['876', '715', '865', '870', '864', '877', '712']"
0.010011123470522803,"['715', '865', '870', '883', '864', '877', '711', '712']"
